timestamp,message_type,src_system,src_component,payload_json
1776973423.7930884,AHRS2,1,1,"{""mavpackettype"": ""AHRS2"", ""roll"": 0.0017991281347349286, ""pitch"": 0.001566643244586885, ""yaw"": -2.0279452800750732, ""altitude"": 606.8099975585938, ""lat"": -353678842, ""lng"": 1491569135}"
1776973423.7934747,ATTITUDE,1,1,"{""mavpackettype"": ""ATTITUDE"", ""time_boot_ms"": 695084, ""roll"": 0.0016899268375709653, ""pitch"": -0.0023055768106132746, ""yaw"": -2.0194404125213623, ""rollspeed"": 0.0002408026484772563, ""pitchspeed"": 0.00030008982867002487, ""yawspeed"": 0.0005980838323011994}"
1776973423.793689,VFR_HUD,1,1,"{""mavpackettype"": ""VFR_HUD"", ""airspeed"": 0.6735239624977112, ""groundspeed"": 0.025683237239718437, ""heading"": 244, ""throttle"": 0, ""alt"": 607.1199951171875, ""climb"": -0.0006224479293450713}"
1776973423.7939374,SIMSTATE,1,1,"{""mavpackettype"": ""SIMSTATE"", ""roll"": 0.0, ""pitch"": 0.0, ""yaw"": -2.0292277336120605, ""xacc"": -8.666183818738932e-15, ""yacc"": -1.164670302474663e-20, ""zacc"": -9.806650161743164, ""xgyro"": -8.407790785948902e-43, ""ygyro"": -8.407790785948902e-43, ""zgyro"": -8.344649359059986e-06, ""lat"": -353678842, ""lng"": 1491569135}"
1776973423.7941794,AOA_SSA,1,1,"{""mavpackettype"": ""AOA_SSA"", ""time_usec"": 695084355, ""AOA"": 0.0, ""SSA"": 0.0}"
1776973423.7943757,ESC_TELEMETRY_1_TO_4,1,1,"{""mavpackettype"": ""ESC_TELEMETRY_1_TO_4"", ""temperature"": [0, 0, 32, 0], ""voltage"": [0, 0, 1679, 0], ""current"": [0, 0, 80, 0], ""totalcurrent"": [0, 0, 1, 0], ""rpm"": [0, 0, 0, 0], ""count"": [0, 0, 34453, 0]}"
1776973423.823253,AHRS,1,1,"{""mavpackettype"": ""AHRS"", ""omegaIx"": -0.001119046239182353, ""omegaIy"": -0.001056352979503572, ""omegaIz"": -0.0007988471770659089, ""accel_weight"": 0.0, ""renorm_val"": 0.0, ""error_rp"": 0.0023654308170080185, ""error_yaw"": 0.001448855735361576}"
1776973423.8236532,GLOBAL_POSITION_INT,1,1,"{""mavpackettype"": ""GLOBAL_POSITION_INT"", ""time_boot_ms"": 695104, ""lat"": -353678840, ""lon"": 1491569136, ""alt"": 607120, ""relative_alt"": 20100, ""vx"": 2, ""vy"": 0, ""vz"": 0, ""hdg"": 24430}"
1776973423.8239481,SYS_STATUS,1,1,"{""mavpackettype"": ""SYS_STATUS"", ""onboard_control_sensors_present"": 325188671, ""onboard_control_sensors_enabled"": 325159999, ""onboard_control_sensors_health"": 326208575, ""load"": 0, ""voltage_battery"": 12600, ""current_battery"": 0, ""battery_remaining"": 52, ""drop_rate_comm"": 0, ""errors_comm"": 0, ""errors_count1"": 0, ""errors_count2"": 0, ""errors_count3"": 0, ""errors_count4"": 0}"
1776973423.8241818,POWER_STATUS,1,1,"{""mavpackettype"": ""POWER_STATUS"", ""Vcc"": 5000, ""Vservo"": 0, ""flags"": 0}"
1776973423.8243554,MEMINFO,1,1,"{""mavpackettype"": ""MEMINFO"", ""brkval"": 0, ""freemem"": 65535, ""freemem32"": 524288}"
1776973423.824512,NAV_CONTROLLER_OUTPUT,1,1,"{""mavpackettype"": ""NAV_CONTROLLER_OUTPUT"", ""nav_roll"": 0.0, ""nav_pitch"": -2.0, ""nav_bearing"": -118, ""target_bearing"": -118, ""wp_dist"": 350, ""alt_error"": 80.04000091552734, ""aspd_error"": 1128.2305908203125, ""xtrack_error"": -0.072479248046875}"
1776973423.824666,MISSION_CURRENT,1,1,"{""mavpackettype"": ""MISSION_CURRENT"", ""seq"": 0, ""total"": 0, ""mission_state"": 1, ""mission_mode"": 0}"
1776973423.824831,SERVO_OUTPUT_RAW,1,1,"{""mavpackettype"": ""SERVO_OUTPUT_RAW"", ""time_usec"": 695104347, ""port"": 0, ""servo1_raw"": 1495, ""servo2_raw"": 1727, ""servo3_raw"": 1000, ""servo4_raw"": 1498, ""servo5_raw"": 0, ""servo6_raw"": 0, ""servo7_raw"": 0, ""servo8_raw"": 0, ""servo9_raw"": 0, ""servo10_raw"": 0, ""servo11_raw"": 0, ""servo12_raw"": 0, ""servo13_raw"": 0, ""servo14_raw"": 0, ""servo15_raw"": 0, ""servo16_raw"": 0}"
1776973423.8250425,RC_CHANNELS,1,1,"{""mavpackettype"": ""RC_CHANNELS"", ""time_boot_ms"": 695104, ""chancount"": 8, ""chan1_raw"": 1500, ""chan2_raw"": 1500, ""chan3_raw"": 1000, ""chan4_raw"": 1500, ""chan5_raw"": 1800, ""chan6_raw"": 1000, ""chan7_raw"": 1000, ""chan8_raw"": 1800, ""chan9_raw"": 0, ""chan10_raw"": 0, ""chan11_raw"": 0, ""chan12_raw"": 0, ""chan13_raw"": 0, ""chan14_raw"": 0, ""chan15_raw"": 0, ""chan16_raw"": 0, ""chan17_raw"": 0, ""chan18_raw"": 0, ""rssi"": 255}"
1776973423.8252456,RAW_IMU,1,1,"{""mavpackettype"": ""RAW_IMU"", ""time_usec"": 695104347, ""xacc"": 0, ""yacc"": 0, ""zacc"": -1001, ""xgyro"": 1, ""ygyro"": 1, ""zgyro"": 1, ""xmag"": -150, ""ymag"": 184, ""zmag"": -528, ""id"": 0, ""temperature"": 4302}"
1776973423.825408,SCALED_IMU2,1,1,"{""mavpackettype"": ""SCALED_IMU2"", ""time_boot_ms"": 695104, ""xacc"": 0, ""yacc"": 0, ""zacc"": -1001, ""xgyro"": 1, ""ygyro"": 1, ""zgyro"": 1, ""xmag"": -150, ""ymag"": 184, ""zmag"": -528, ""temperature"": 4302}"
1776973423.8255558,SCALED_IMU3,1,1,"{""mavpackettype"": ""SCALED_IMU3"", ""time_boot_ms"": 695104, ""xacc"": 0, ""yacc"": 0, ""zacc"": 0, ""xgyro"": 0, ""ygyro"": 0, ""zgyro"": 0, ""xmag"": -150, ""ymag"": 184, ""zmag"": -528, ""temperature"": 0}"
1776973423.82575,SCALED_PRESSURE,1,1,"{""mavpackettype"": ""SCALED_PRESSURE"", ""time_boot_ms"": 695104, ""press_abs"": 942.4508666992188, ""press_diff"": 0.010219726711511612, ""temperature"": 3105, ""temperature_press_diff"": 0}"
1776973423.825917,SCALED_PRESSURE2,1,1,"{""mavpackettype"": ""SCALED_PRESSURE2"", ""time_boot_ms"": 695104, ""press_abs"": 942.4130859375, ""press_diff"": 0.0, ""temperature"": 3105, ""temperature_press_diff"": 0}"
1776973423.8263414,GPS_RAW_INT,1,1,"{""mavpackettype"": ""GPS_RAW_INT"", ""time_usec"": 695008000, ""fix_type"": 6, ""lat"": -353678842, ""lon"": 1491569135, ""alt"": 607010, ""eph"": 121, ""epv"": 200, ""vel"": 0, ""cog"": 24373, ""satellites_visible"": 10, ""alt_ellipsoid"": 607010, ""h_acc"": 300, ""v_acc"": 300, ""vel_acc"": 0, ""hdg_acc"": 0, ""yaw"": 0}"
1776973423.8265088,SYSTEM_TIME,1,1,"{""mavpackettype"": ""SYSTEM_TIME"", ""time_unix_usec"": 1776973423096282, ""time_boot_ms"": 695104}"
1776973423.8267725,WIND,1,1,"{""mavpackettype"": ""WIND"", ""direction"": 59.64495086669922, ""speed"": 0.3460693657398224, ""speed_z"": 0.0}"
1776973423.8269713,TERRAIN_REPORT,1,1,"{""mavpackettype"": ""TERRAIN_REPORT"", ""lat"": -353678840, ""lon"": 1491569136, ""spacing"": 100, ""terrain_height"": 606.8773193359375, ""current_height"": 0.24267578125, ""pending"": 0, ""loaded"": 504}"
1776973423.827141,EKF_STATUS_REPORT,1,1,"{""mavpackettype"": ""EKF_STATUS_REPORT"", ""flags"": 831, ""velocity_variance"": 0.005588396918028593, ""pos_horiz_variance"": 0.005684213247150183, ""pos_vert_variance"": 0.005668123252689838, ""compass_variance"": 0.011845171451568604, ""terrain_alt_variance"": 0.0, ""airspeed_variance"": 0.07535822689533234}"
1776973423.827302,LOCAL_POSITION_NED,1,1,"{""mavpackettype"": ""LOCAL_POSITION_NED"", ""time_boot_ms"": 695104, ""x"": -504.54107666015625, ""y"": -755.9680786132812, ""z"": -19.960731506347656, ""vx"": 0.02536383643746376, ""vy"": 0.0035818989854305983, ""vz"": 0.0006474887486547232}"
1776973423.827464,VIBRATION,1,1,"{""mavpackettype"": ""VIBRATION"", ""time_usec"": 695104347, ""vibration_x"": 0.002934138523414731, ""vibration_y"": 0.0028210098389536142, ""vibration_z"": 0.002437391085550189, ""clipping_0"": 0, ""clipping_1"": 0, ""clipping_2"": 0}"
1776973423.8276103,POSITION_TARGET_GLOBAL_INT,1,1,"{""mavpackettype"": ""POSITION_TARGET_GLOBAL_INT"", ""time_boot_ms"": 695104, ""coordinate_frame"": 0, ""type_mask"": 65016, ""lat_int"": -353694232, ""lon_int"": 1491535406, ""alt"": 687.1599731445312, ""vx"": 0.0, ""vy"": 0.0, ""vz"": 0.0, ""afx"": 0.0, ""afy"": 0.0, ""afz"": 0.0, ""yaw"": 0.0, ""yaw_rate"": 0.0}"
1776973423.8278205,BATTERY_STATUS,1,1,"{""mavpackettype"": ""BATTERY_STATUS"", ""id"": 0, ""battery_function"": 0, ""type"": 0, ""temperature"": 32767, ""voltages"": [12600, 65535, 65535, 65535, 65535, 65535, 65535, 65535, 65535, 65535], ""current_battery"": 0, ""current_consumed"": 1563, ""energy_consumed"": 688, ""battery_remaining"": 52, ""time_remaining"": 0, ""charge_state"": 1, ""voltages_ext"": [0, 0, 0, 0], ""mode"": 0, ""fault_bitmask"": 0}"
1776973423.8280334,UNKNOWN_295,0,0,"{""mavpackettype"": ""UNKNOWN_295"", ""data"": ""bytearray(b\""\\xfd\\x0c\\x00\\x00I\\x01\\x01\\'\\x01\\x00\\x11l,?\\x00\\xd0\\x82?\\xff\\x7f\\x00\\x02\\rU\"")""}"
1776973424.0413184,AHRS2,1,1,"{""mavpackettype"": ""AHRS2"", ""roll"": 0.0018004586454480886, ""pitch"": 0.0015665114624425769, ""yaw"": -2.0279436111450195, ""altitude"": 606.9299926757812, ""lat"": -353678842, ""lng"": 1491569135}"
1776973424.0419118,ATTITUDE,1,1,"{""mavpackettype"": ""ATTITUDE"", ""time_boot_ms"": 695345, ""roll"": 0.0016882900381460786, ""pitch"": -0.002307742601260543, ""yaw"": -2.0194337368011475, ""rollspeed"": 0.00026768422685563564, ""pitchspeed"": 0.00032899086363613605, ""yawspeed"": 0.0005998382112011313}"
1776973424.0422866,VFR_HUD,1,1,"{""mavpackettype"": ""VFR_HUD"", ""airspeed"": 0.6232197284698486, ""groundspeed"": 0.025403017178177834, ""heading"": 244, ""throttle"": 0, ""alt"": 607.1099853515625, ""climb"": -0.0012770574539899826}"
1776973424.0426204,SIMSTATE,1,1,"{""mavpackettype"": ""SIMSTATE"", ""roll"": 0.0, ""pitch"": 0.0, ""yaw"": -2.0292277336120605, ""xacc"": -7.975924811560141e-15, ""yacc"": 1.8844153735803233e-17, ""zacc"": -9.806650161743164, ""xgyro"": -8.407790785948902e-43, ""ygyro"": -8.407790785948902e-43, ""zgyro"": -8.344649359059986e-06, ""lat"": -353678842, ""lng"": 1491569135}"
1776973424.0429823,AOA_SSA,1,1,"{""mavpackettype"": ""AOA_SSA"", ""time_usec"": 695345084, ""AOA"": 0.0, ""SSA"": 0.0}"
1776973424.0433152,ESC_TELEMETRY_1_TO_4,1,1,"{""mavpackettype"": ""ESC_TELEMETRY_1_TO_4"", ""temperature"": [0, 0, 32, 0], ""voltage"": [0, 0, 1679, 0], ""current"": [0, 0, 80, 0], ""totalcurrent"": [0, 0, 1, 0], ""rpm"": [0, 0, 0, 0], ""count"": [0, 0, 34466, 0]}"
1776973424.29259,AHRS2,1,1,"{""mavpackettype"": ""AHRS2"", ""roll"": 0.0017957233358174562, ""pitch"": 0.0015653098234906793, ""yaw"": -2.027942180633545, ""altitude"": 606.8299560546875, ""lat"": -353678842, ""lng"": 1491569135}"
1776973424.2931101,ATTITUDE,1,1,"{""mavpackettype"": ""ATTITUDE"", ""time_boot_ms"": 695584, ""roll"": 0.001684112474322319, ""pitch"": -0.002310466021299362, ""yaw"": -2.0194289684295654, ""rollspeed"": 0.00016950990539044142, ""pitchspeed"": 0.00022498518228530884, ""yawspeed"": 0.0005848312866874039}"
1776973424.2934766,VFR_HUD,1,1,"{""mavpackettype"": ""VFR_HUD"", ""airspeed"": 0.6710041761398315, ""groundspeed"": 0.02539260871708393, ""heading"": 244, ""throttle"": 0, ""alt"": 607.1099853515625, ""climb"": -0.0018135460559278727}"
1776973424.2937944,SIMSTATE,1,1,"{""mavpackettype"": ""SIMSTATE"", ""roll"": 0.0, ""pitch"": 0.0, ""yaw"": -2.0292277336120605, ""xacc"": -7.536335040725893e-15, ""yacc"": -3.8897235245575167e-17, ""zacc"": -9.806650161743164, ""xgyro"": -8.407790785948902e-43, ""ygyro"": -8.407790785948902e-43, ""zgyro"": -8.344649359059986e-06, ""lat"": -353678842, ""lng"": 1491569135}"
1776973424.2941184,AOA_SSA,1,1,"{""mavpackettype"": ""AOA_SSA"", ""time_usec"": 695584988, ""AOA"": 0.0, ""SSA"": 0.0}"
1776973424.2944193,ESC_TELEMETRY_1_TO_4,1,1,"{""mavpackettype"": ""ESC_TELEMETRY_1_TO_4"", ""temperature"": [0, 0, 32, 0], ""voltage"": [0, 0, 1679, 0], ""current"": [0, 0, 80, 0], ""totalcurrent"": [0, 0, 1, 0], ""rpm"": [0, 0, 0, 0], ""count"": [0, 0, 34478, 0]}"
1776973424.3082988,AHRS,1,1,"{""mavpackettype"": ""AHRS"", ""omegaIx"": -0.0011241105385124683, ""omegaIy"": -0.001062053837813437, ""omegaIz"": -0.0008056886144913733, ""accel_weight"": 0.0, ""renorm_val"": 0.0, ""error_rp"": 0.002361292950809002, ""error_yaw"": 0.00143981643486768}"
1776973424.3088887,GLOBAL_POSITION_INT,1,1,"{""mavpackettype"": ""GLOBAL_POSITION_INT"", ""time_boot_ms"": 695604, ""lat"": -353678840, ""lon"": 1491569136, ""alt"": 607110, ""relative_alt"": 20091, ""vx"": 2, ""vy"": 0, ""vz"": 0, ""hdg"": 24430}"
1776973424.3093023,SYS_STATUS,1,1,"{""mavpackettype"": ""SYS_STATUS"", ""onboard_control_sensors_present"": 325188671, ""onboard_control_sensors_enabled"": 325159999, ""onboard_control_sensors_health"": 326208575, ""load"": 0, ""voltage_battery"": 12600, ""current_battery"": 0, ""battery_remaining"": 52, ""drop_rate_comm"": 0, ""errors_comm"": 0, ""errors_count1"": 0, ""errors_count2"": 0, ""errors_count3"": 0, ""errors_count4"": 0}"
1776973424.3096476,POWER_STATUS,1,1,"{""mavpackettype"": ""POWER_STATUS"", ""Vcc"": 5000, ""Vservo"": 0, ""flags"": 0}"
1776973424.3099563,MEMINFO,1,1,"{""mavpackettype"": ""MEMINFO"", ""brkval"": 0, ""freemem"": 65535, ""freemem32"": 524288}"
1776973424.3102813,NAV_CONTROLLER_OUTPUT,1,1,"{""mavpackettype"": ""NAV_CONTROLLER_OUTPUT"", ""nav_roll"": 0.0, ""nav_pitch"": -2.0, ""nav_bearing"": -118, ""target_bearing"": -118, ""wp_dist"": 350, ""alt_error"": 80.04999542236328, ""aspd_error"": 1095.2532958984375, ""xtrack_error"": -0.072479248046875}"
1776973424.3106024,MISSION_CURRENT,1,1,"{""mavpackettype"": ""MISSION_CURRENT"", ""seq"": 0, ""total"": 0, ""mission_state"": 1, ""mission_mode"": 0}"
1776973424.3109403,SERVO_OUTPUT_RAW,1,1,"{""mavpackettype"": ""SERVO_OUTPUT_RAW"", ""time_usec"": 695604980, ""port"": 0, ""servo1_raw"": 1495, ""servo2_raw"": 1726, ""servo3_raw"": 1000, ""servo4_raw"": 1498, ""servo5_raw"": 0, ""servo6_raw"": 0, ""servo7_raw"": 0, ""servo8_raw"": 0, ""servo9_raw"": 0, ""servo10_raw"": 0, ""servo11_raw"": 0, ""servo12_raw"": 0, ""servo13_raw"": 0, ""servo14_raw"": 0, ""servo15_raw"": 0, ""servo16_raw"": 0}"
1776973424.31126,RC_CHANNELS,1,1,"{""mavpackettype"": ""RC_CHANNELS"", ""time_boot_ms"": 695604, ""chancount"": 8, ""chan1_raw"": 1500, ""chan2_raw"": 1500, ""chan3_raw"": 1000, ""chan4_raw"": 1500, ""chan5_raw"": 1800, ""chan6_raw"": 1000, ""chan7_raw"": 1000, ""chan8_raw"": 1800, ""chan9_raw"": 0, ""chan10_raw"": 0, ""chan11_raw"": 0, ""chan12_raw"": 0, ""chan13_raw"": 0, ""chan14_raw"": 0, ""chan15_raw"": 0, ""chan16_raw"": 0, ""chan17_raw"": 0, ""chan18_raw"": 0, ""rssi"": 255}"
1776973424.31159,RAW_IMU,1,1,"{""mavpackettype"": ""RAW_IMU"", ""time_usec"": 695604980, ""xacc"": 0, ""yacc"": 0, ""zacc"": -1001, ""xgyro"": 1, ""ygyro"": 1, ""zgyro"": 1, ""xmag"": -150, ""ymag"": 184, ""zmag"": -528, ""id"": 0, ""temperature"": 4303}"
1776973424.3120885,SCALED_IMU2,1,1,"{""mavpackettype"": ""SCALED_IMU2"", ""time_boot_ms"": 695604, ""xacc"": 0, ""yacc"": 0, ""zacc"": -1001, ""xgyro"": 1, ""ygyro"": 1, ""zgyro"": 1, ""xmag"": -150, ""ymag"": 184, ""zmag"": -528, ""temperature"": 4303}"
1776973424.3124936,SCALED_IMU3,1,1,"{""mavpackettype"": ""SCALED_IMU3"", ""time_boot_ms"": 695604, ""xacc"": 0, ""yacc"": 0, ""zacc"": 0, ""xgyro"": 0, ""ygyro"": 0, ""zgyro"": 0, ""xmag"": -150, ""ymag"": 184, ""zmag"": -528, ""temperature"": 0}"
1776973424.3128834,SCALED_PRESSURE,1,1,"{""mavpackettype"": ""SCALED_PRESSURE"", ""time_boot_ms"": 695604, ""press_abs"": 942.4478149414062, ""press_diff"": 0.00010009765537688509, ""temperature"": 3105, ""temperature_press_diff"": 0}"
1776973424.3132348,SCALED_PRESSURE2,1,1,"{""mavpackettype"": ""SCALED_PRESSURE2"", ""time_boot_ms"": 695604, ""press_abs"": 942.4204711914062, ""press_diff"": 0.0, ""temperature"": 3105, ""temperature_press_diff"": 0}"
1776973424.3135586,GPS_RAW_INT,1,1,"{""mavpackettype"": ""GPS_RAW_INT"", ""time_usec"": 695408000, ""fix_type"": 6, ""lat"": -353678842, ""lon"": 1491569135, ""alt"": 607010, ""eph"": 121, ""epv"": 200, ""vel"": 0, ""cog"": 24373, ""satellites_visible"": 10, ""alt_ellipsoid"": 607010, ""h_acc"": 300, ""v_acc"": 300, ""vel_acc"": 0, ""hdg_acc"": 0, ""yaw"": 0}"
1776973424.3138785,SYSTEM_TIME,1,1,"{""mavpackettype"": ""SYSTEM_TIME"", ""time_unix_usec"": 1776973423596915, ""time_boot_ms"": 695604}"
1776973424.3142197,WIND,1,1,"{""mavpackettype"": ""WIND"", ""direction"": 59.64327621459961, ""speed"": 0.3460701107978821, ""speed_z"": 0.0}"
1776973424.3152685,TERRAIN_REPORT,1,1,"{""mavpackettype"": ""TERRAIN_REPORT"", ""lat"": -353678840, ""lon"": 1491569136, ""spacing"": 100, ""terrain_height"": 606.8773193359375, ""current_height"": 0.232666015625, ""pending"": 0, ""loaded"": 504}"
1776973424.3155982,EKF_STATUS_REPORT,1,1,"{""mavpackettype"": ""EKF_STATUS_REPORT"", ""flags"": 831, ""velocity_variance"": 0.005557009484618902, ""pos_horiz_variance"": 0.00561338709667325, ""pos_vert_variance"": 0.010345072485506535, ""compass_variance"": 0.011803812347352505, ""terrain_alt_variance"": 0.0, ""airspeed_variance"": 0.07535822689533234}"
1776973424.3161263,LOCAL_POSITION_NED,1,1,"{""mavpackettype"": ""LOCAL_POSITION_NED"", ""time_boot_ms"": 695604, ""x"": -504.5411682128906, ""y"": -755.9681396484375, ""z"": -19.951454162597656, ""vx"": 0.02523064613342285, ""vy"": 0.003463116940110922, ""vz"": 0.0018515439005568624}"
1776973424.3165538,VIBRATION,1,1,"{""mavpackettype"": ""VIBRATION"", ""time_usec"": 695604980, ""vibration_x"": 0.00280672125518322, ""vibration_y"": 0.002862710040062666, ""vibration_z"": 0.002784319221973419, ""clipping_0"": 0, ""clipping_1"": 0, ""clipping_2"": 0}"
1776973424.3169029,POSITION_TARGET_GLOBAL_INT,1,1,"{""mavpackettype"": ""POSITION_TARGET_GLOBAL_INT"", ""time_boot_ms"": 695604, ""coordinate_frame"": 0, ""type_mask"": 65016, ""lat_int"": -353694232, ""lon_int"": 1491535406, ""alt"": 687.1599731445312, ""vx"": 0.0, ""vy"": 0.0, ""vz"": 0.0, ""afx"": 0.0, ""afy"": 0.0, ""afz"": 0.0, ""yaw"": 0.0, ""yaw_rate"": 0.0}"
1776973424.3172524,BATTERY_STATUS,1,1,"{""mavpackettype"": ""BATTERY_STATUS"", ""id"": 0, ""battery_function"": 0, ""type"": 0, ""temperature"": 32767, ""voltages"": [12600, 65535, 65535, 65535, 65535, 65535, 65535, 65535, 65535, 65535], ""current_battery"": 0, ""current_consumed"": 1563, ""energy_consumed"": 688, ""battery_remaining"": 52, ""time_remaining"": 0, ""charge_state"": 1, ""voltages_ext"": [0, 0, 0, 0], ""mode"": 0, ""fault_bitmask"": 0}"
1776973424.3175642,UNKNOWN_295,0,0,"{""mavpackettype"": ""UNKNOWN_295"", ""data"": ""bytearray(b\""\\xfd\\x0c\\x00\\x00m\\x01\\x01\\'\\x01\\x00\\xee\\xc6+?\\x00\\x00$<\\xff\\x7f\\x00\\x025\\xe6\"")""}"
1776973424.5412538,AHRS2,1,1,"{""mavpackettype"": ""AHRS2"", ""roll"": 0.001790477428585291, ""pitch"": 0.0015696744667366147, ""yaw"": -2.027937412261963, ""altitude"": 607.0, ""lat"": -353678842, ""lng"": 1491569135}"
1776973424.5418317,ATTITUDE,1,1,"{""mavpackettype"": ""ATTITUDE"", ""time_boot_ms"": 695844, ""roll"": 0.0016833601985126734, ""pitch"": -0.002305565169081092, ""yaw"": -2.0194218158721924, ""rollspeed"": 0.00022117281332612038, ""pitchspeed"": 0.00034706073347479105, ""yawspeed"": 0.0005738170584663749}"
1776973424.5421832,VFR_HUD,1,1,"{""mavpackettype"": ""VFR_HUD"", ""airspeed"": 0.2440778762102127, ""groundspeed"": 0.025524772703647614, ""heading"": 244, ""throttle"": 0, ""alt"": 607.0999755859375, ""climb"": -0.0023690806701779366}"
1776973424.542511,SIMSTATE,1,1,"{""mavpackettype"": ""SIMSTATE"", ""roll"": 0.0, ""pitch"": 0.0, ""yaw"": -2.0292277336120605, ""xacc"": -6.8795605165014855e-15, ""yacc"": 9.174002093474513e-18, ""zacc"": -9.806650161743164, ""xgyro"": -8.407790785948902e-43, ""ygyro"": -8.407790785948902e-43, ""zgyro"": -8.344649359059986e-06, ""lat"": -353678842, ""lng"": 1491569135}"
1776973424.5428414,AOA_SSA,1,1,"{""mavpackettype"": ""AOA_SSA"", ""time_usec"": 695844884, ""AOA"": 0.0, ""SSA"": 0.0}"
1776973424.5431457,ESC_TELEMETRY_1_TO_4,1,1,"{""mavpackettype"": ""ESC_TELEMETRY_1_TO_4"", ""temperature"": [0, 0, 32, 0], ""voltage"": [0, 0, 1679, 0], ""current"": [0, 0, 80, 0], ""totalcurrent"": [0, 0, 1, 0], ""rpm"": [0, 0, 0, 0], ""count"": [0, 0, 34491, 0]}"
1776973424.7899456,HEARTBEAT,1,1,"{""mavpackettype"": ""HEARTBEAT"", ""type"": 1, ""autopilot"": 3, ""base_mode"": 209, ""custom_mode"": 8, ""system_status"": 3, ""mavlink_version"": 3}"
1776973424.7905226,AHRS2,1,1,"{""mavpackettype"": ""AHRS2"", ""roll"": 0.001786079490557313, ""pitch"": 0.0015682766679674387, ""yaw"": -2.027935266494751, ""altitude"": 606.97998046875, ""lat"": -353678842, ""lng"": 1491569135}"
1776973424.7909884,ATTITUDE,1,1,"{""mavpackettype"": ""ATTITUDE"", ""time_boot_ms"": 696084, ""roll"": 0.001677122199907899, ""pitch"": -0.0023077488876879215, ""yaw"": -2.0194168090820312, ""rollspeed"": 0.0002769101411104202, ""pitchspeed"": 0.00034077081363648176, ""yawspeed"": 0.000690283952280879}"
1776973424.7913573,VFR_HUD,1,1,"{""mavpackettype"": ""VFR_HUD"", ""airspeed"": 0.35277479887008667, ""groundspeed"": 0.025637194514274597, ""heading"": 244, ""throttle"": 0, ""alt"": 607.0999755859375, ""climb"": -0.0022999029606580734}"
1776973424.7916753,SIMSTATE,1,1,"{""mavpackettype"": ""SIMSTATE"", ""roll"": 0.0, ""pitch"": 0.0, ""yaw"": -2.0292277336120605, ""xacc"": -6.417219864220461e-15, ""yacc"": 8.364450354136216e-19, ""zacc"": -9.806650161743164, ""xgyro"": -8.407790785948902e-43, ""ygyro"": -8.407790785948902e-43, ""zgyro"": -8.344649359059986e-06, ""lat"": -353678842, ""lng"": 1491569135}"
1776973424.7921035,AOA_SSA,1,1,"{""mavpackettype"": ""AOA_SSA"", ""time_usec"": 696084788, ""AOA"": 0.0, ""SSA"": 0.0}"
1776973424.7925549,ESC_TELEMETRY_1_TO_4,1,1,"{""mavpackettype"": ""ESC_TELEMETRY_1_TO_4"", ""temperature"": [0, 0, 32, 0], ""voltage"": [0, 0, 1679, 0], ""current"": [0, 0, 80, 0], ""totalcurrent"": [0, 0, 1, 0], ""rpm"": [0, 0, 0, 0], ""count"": [0, 0, 34503, 0]}"
1776973424.8230584,AHRS,1,1,"{""mavpackettype"": ""AHRS"", ""omegaIx"": -0.001133239478804171, ""omegaIy"": -0.0010705403983592987, ""omegaIz"": -0.0008133334340527654, ""accel_weight"": 0.0, ""renorm_val"": 0.0, ""error_rp"": 0.0023597453255206347, ""error_yaw"": 0.0014522091951221228}"
1776973424.8237214,GLOBAL_POSITION_INT,1,1,"{""mavpackettype"": ""GLOBAL_POSITION_INT"", ""time_boot_ms"": 696104, ""lat"": -353678840, ""lon"": 1491569136, ""alt"": 607100, ""relative_alt"": 20086, ""vx"": 2, ""vy"": 0, ""vz"": 0, ""hdg"": 24430}"
1776973424.8241713,SYS_STATUS,1,1,"{""mavpackettype"": ""SYS_STATUS"", ""onboard_control_sensors_present"": 325188671, ""onboard_control_sensors_enabled"": 325159999, ""onboard_control_sensors_health"": 326208575, ""load"": 0, ""voltage_battery"": 12600, ""current_battery"": 0, ""battery_remaining"": 52, ""drop_rate_comm"": 0, ""errors_comm"": 0, ""errors_count1"": 0, ""errors_count2"": 0, ""errors_count3"": 0, ""errors_count4"": 0}"
1776973424.824511,POWER_STATUS,1,1,"{""mavpackettype"": ""POWER_STATUS"", ""Vcc"": 5000, ""Vservo"": 0, ""flags"": 0}"
1776973424.8248284,MEMINFO,1,1,"{""mavpackettype"": ""MEMINFO"", ""brkval"": 0, ""freemem"": 65535, ""freemem32"": 524288}"
1776973424.8251357,NAV_CONTROLLER_OUTPUT,1,1,"{""mavpackettype"": ""NAV_CONTROLLER_OUTPUT"", ""nav_roll"": 0.0, ""nav_pitch"": -2.0, ""nav_bearing"": -118, ""target_bearing"": -118, ""wp_dist"": 350, ""alt_error"": 80.05999755859375, ""aspd_error"": 1116.8023681640625, ""xtrack_error"": -0.072479248046875}"
1776973424.8256102,MISSION_CURRENT,1,1,"{""mavpackettype"": ""MISSION_CURRENT"", ""seq"": 0, ""total"": 0, ""mission_state"": 1, ""mission_mode"": 0}"
